player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Alfonso Espino,542634,Cádiz,4488,spain,2021,2605,32,31,6.74,0,3,3,,,47,17,21.25,87,60,33.52,232,243,458,64.06,36,49.32,37,0,0,0,,4,0,0,9,58,32,0,0,16,42,136,0,0,33,0,0.0,,37,33,4,0,0,,129,56.58,0,0,0,257,41,15,0,3,,0,0,0,0,0.0,0,0,0,0,457,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,7,4,4,16,57.14,0,92,48,52.17,15,126,28,80,165,54.82,179,462,333,715,215.6,8,0,1438,21,6,0
Jon Morcillo,966804,Athletic Club,2825,spain,2021,1366,30,16,6.74,2,2,4,,,12,30,21.74,134,12,48.0,246,67,283,73.89,13,38.24,21,0,0,0,,4,0,6,0,7,30,0,0,21,23,96,0,0,21,0,8.33,,12,10,2,1,1,,44,36.97,0,0,1,100,15,26,2,3,,0,1,0,0,0.0,0,0,0,0,268,7,0,0,0,0,0,0,0,0,0,683.0,0.0,3,10,14,10,8,13,52.0,0,16,9,56.25,25,26,25,138,57,37.25,25,433,88,383,202.1,24,0,722,16,3,0
Ander Capa,267863,Athletic Club,2825,spain,2021,2140,28,25,6.74,2,1,3,,,20,8,13.33,172,29,32.22,364,294,650,76.02,22,47.83,24,0,0,0,,1,0,1,3,44,28,0,0,15,19,106,0,0,26,0,16.67,,27,23,4,2,0,,74,47.44,1,0,0,205,25,16,1,1,,0,0,0,1,0.0,0,0,0,0,366,3,0,0,0,0,0,0,0,0,0,1070.0,0.0,0,9,3,5,6,29,52.73,0,37,18,48.65,16,59,55,60,96,47.52,90,554,361,855,188.6,12,1,1497,9,5,0
Alfonso Pedraza,797290,Villarreal,2819,spain,2021,2102,29,24,6.74,1,2,3,,,10,27,25.47,199,17,27.42,408,367,748,80.34,32,50.79,31,0,0,0,,5,3,7,3,33,28,0,0,22,20,134,1,0,42,0,4.55,,29,25,4,1,0,,81,44.02,0,0,0,183,34,27,1,1,,1,0,0,0,0.0,0,0,0,2,383,10,0,0,0,0,0,0,0,0,0,2102.0,0.0,0,16,6,7,8,23,53.49,0,35,19,54.29,27,29,43,106,113,45.75,62,582,455,931,188.6,22,1,1588,23,8,0
Enis Bardhi,355024,Levante UD,2849,spain,2021,1688,26,19,6.73,1,2,3,,,44,17,26.15,235,51,53.13,397,250,630,78.65,6,24.0,19,0,0,0,,1,1,7,3,12,26,0,0,36,26,130,0,0,27,0,2.78,,29,26,3,1,0,,86,43.65,0,0,1,171,21,22,1,4,,0,1,0,0,0.0,0,0,0,0,338,13,0,0,0,0,0,0,0,0,0,1688.0,0.0,5,15,21,16,13,35,61.4,0,28,12,42.86,21,85,57,65,92,41.44,96,573,293,801,175.1,36,0,1204,24,4,0
Roberto Soldado,13208,Granada,33779,spain,2021,1445,29,16,6.73,9,0,9,,,9,0,0.0,84,11,64.71,137,68,205,62.31,23,25.84,66,0,0,0,,1,3,8,0,13,29,0,0,10,9,111,1,0,24,0,30.0,,25,21,4,8,1,,23,33.82,1,0,1,124,4,9,0,20,,0,0,2,0,100.0,0,2,0,0,187,18,0,1,8,0,0,0,0,0,0,160.56,0.0,2,24,6,10,12,4,50.0,0,7,4,57.14,9,18,8,11,46,29.3,17,263,77,329,195.3,30,0,503,13,6,1
Carlos Akapo,284179,Cádiz,4488,spain,2021,866,13,10,6.73,1,0,1,,,3,3,16.67,26,11,29.73,65,101,163,69.66,14,82.35,3,0,0,0,,0,0,0,4,27,13,0,0,3,8,27,0,0,10,0,50.0,,8,7,1,1,0,,28,53.85,0,0,0,71,19,2,0,0,,0,0,0,0,0.0,0,0,0,0,145,0,0,1,1,0,0,0,0,0,0,866.0,0.0,0,1,1,1,1,6,60.0,0,18,14,77.78,2,14,10,18,42,60.87,37,120,132,234,87.5,2,0,487,4,1,1
Papakouli Diop,16459,Eibar,2839,spain,2021,2332,33,28,6.73,1,1,2,,,33,4,40.0,178,73,53.28,366,239,601,69.4,88,55.0,72,0,0,0,,1,2,8,6,33,33,0,1,13,29,155,0,1,41,0,3.57,,31,27,4,1,0,,68,45.03,1,0,0,265,39,12,0,2,,0,0,0,0,0.0,0,0,0,0,317,18,0,2,0,0,0,0,0,0,0,2332.0,0.0,0,14,14,11,9,7,77.78,0,43,29,67.44,12,82,9,10,156,50.16,137,575,301,866,222.1,28,0,1160,20,7,1
Sidnei,42110,Real Betis,2816,spain,2021,701,11,7,6.73,0,0,0,,,30,1,100.0,16,30,55.56,94,378,471,90.4,19,44.19,24,0,0,0,,0,0,1,2,25,10,0,0,1,5,36,0,0,7,0,0.0,,14,12,2,0,0,,18,60.0,0,0,0,50,16,0,0,0,,0,0,0,0,0.0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,50.0,0,9,3,33.33,0,47,2,1,37,50.68,54,120,402,521,67.3,1,0,609,8,1,0
Juan Cala,40984,Cádiz,4488,spain,2021,2273,28,26,6.73,3,0,3,,,63,0,0.0,50,91,41.74,179,343,522,69.88,58,60.42,38,0,0,0,,0,1,2,8,88,28,0,0,2,10,76,0,0,31,0,21.43,,37,34,3,3,0,,55,59.14,2,0,0,225,35,3,0,1,,0,0,0,1,0.0,0,0,0,1,239,1,0,0,1,0,0,0,0,0,0,757.67,0.0,0,12,2,7,5,4,100.0,0,21,12,57.14,3,147,4,0,113,59.79,218,334,413,747,188.4,14,1,1008,30,7,0
Asier Villalibre,355072,Athletic Club,2825,spain,2021,1594,35,16,6.73,4,2,6,,,5,2,13.33,76,2,66.67,124,57,179,63.7,57,52.78,51,0,0,0,,5,4,5,1,15,34,0,0,28,6,109,0,0,19,0,10.53,,15,12,3,4,0,,37,38.95,2,0,1,102,2,13,2,7,,0,0,0,0,0.0,0,0,0,0,193,6,0,0,0,0,0,0,0,0,0,398.5,0.0,0,30,8,19,14,3,33.33,0,3,2,66.67,13,17,9,15,94,46.31,3,219,77,281,228.7,38,0,491,32,1,0
Pablo Insua,235644,Huesca,24265,spain,2021,1588,20,17,6.73,0,0,0,,,45,0,0.0,27,56,53.33,110,526,636,85.48,41,56.94,31,0,0,0,,0,0,1,2,63,19,0,0,1,17,75,0,0,27,0,0.0,,25,20,5,0,0,,44,50.0,0,0,0,108,24,1,0,1,,0,0,0,0,0.0,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,0,3,100.0,0,37,18,48.65,1,79,3,1,85,53.13,105,176,569,744,127.8,3,0,924,5,9,0
Marko Dmitrović,94527,Eibar,2839,spain,2021,3121,35,35,6.73,1,0,1,,,25,0,0.0,154,313,39.32,280,207,487,50.15,10,100.0,0,0,0,1,,1,1,0,9,22,35,0,0,0,2,2,0,2,0,0,33.33,,49,45,4,1,0,,8,80.0,0,12,0,484,0,4,1,0,,0,0,2,0,50.0,5,1,1,0,487,0,6,0,0,19,52,28,81,0,12,3121.0,0.0,0,2,1,1,2,1,100.0,18,4,3,75.0,4,53,1,0,18,90.0,796,731,240,971,235.4,3,1,1211,4,0,0
Domingos Quina,842582,Granada,33779,spain,2021,346,8,5,6.73,2,0,2,,,3,0,0.0,28,4,100.0,39,29,68,76.4,4,57.14,3,0,0,0,,0,0,2,0,0,8,0,0,11,3,23,0,0,5,0,25.0,,8,7,1,1,1,,21,51.22,0,0,0,21,2,5,1,1,,0,0,0,0,0.0,0,0,0,0,44,3,0,0,1,0,0,0,0,0,0,173.0,0.0,0,4,4,3,3,6,85.71,0,5,5,100.0,5,6,7,2,25,52.08,4,57,34,89,53.8,8,0,163,10,1,0
Alejandro Baena,910031,Villarreal,2819,spain,2021,136,6,2,6.73,0,0,0,,,0,0,0.0,16,1,50.0,27,16,43,84.31,0,0.0,2,0,0,0,,0,0,0,0,1,4,0,0,2,2,10,0,0,2,0,0.0,,2,2,0,0,0,,10,55.56,0,0,1,8,1,2,0,0,,0,0,0,0,0.0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,2,50.0,0,4,3,75.0,2,0,4,4,10,50.0,2,38,17,51,26.9,2,0,82,4,0,0
Kike Barja,591132,Osasuna,2820,spain,2021,1441,33,17,6.72,2,3,5,,,11,13,18.06,101,15,57.69,201,136,324,76.06,21,58.33,15,0,0,0,,4,3,4,1,7,30,0,0,40,19,116,0,0,15,0,9.09,,15,14,1,2,0,,87,46.28,0,0,0,102,16,16,1,2,,0,0,0,0,0.0,0,0,0,1,291,15,0,0,1,0,0,0,0,0,0,720.5,0.0,0,11,11,6,12,54,65.85,0,10,5,50.0,16,23,82,72,108,48.21,26,339,159,426,201.7,22,0,812,23,2,0
Sergiño Dest,906021,Barcelona,2817,spain,2021,1915,30,23,6.72,2,1,3,,,6,7,18.92,418,7,35.0,697,314,1004,90.04,7,43.75,9,0,0,0,,1,1,4,5,19,30,0,0,26,14,93,0,1,16,0,14.29,,18,16,2,2,0,,71,45.81,0,0,2,111,10,23,0,3,,0,0,0,0,0.0,0,0,0,0,249,11,0,0,2,0,0,0,0,0,0,957.5,0.0,0,12,2,5,5,29,48.33,0,31,16,51.61,23,11,60,37,78,45.61,20,804,348,1115,201.7,14,1,1573,11,1,0
Deyverson,270287,Deportivo Alavés,2885,spain,2021,906,27,11,6.72,1,3,4,,,23,2,25.0,75,18,51.43,110,40,148,51.21,62,55.36,50,0,0,0,,3,1,2,0,12,23,0,0,11,11,93,0,0,15,0,7.14,,12,9,3,1,0,,37,46.25,0,0,0,141,9,10,1,11,,0,0,0,0,0.0,0,0,0,0,203,12,0,0,0,0,0,0,0,0,0,906.0,0.0,0,9,5,10,2,9,50.0,0,6,4,66.67,10,43,18,8,99,51.56,35,238,59,289,154.6,14,1,470,24,4,0
Francis Coquelin,40672,Villarreal,2819,spain,2021,734,22,7,6.72,0,0,0,,,14,0,0.0,76,20,83.33,217,228,445,88.82,10,52.63,9,0,0,0,,1,0,3,0,11,21,0,0,6,11,43,1,0,16,0,0.0,,12,11,1,0,0,,47,58.02,0,0,0,56,21,4,0,0,,0,0,0,0,0.0,0,0,0,0,74,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,1,0,12,80.0,0,19,14,73.68,4,21,15,1,57,57.0,24,258,244,501,141.1,4,0,625,16,4,0
Marcos André,880157,Real Valladolid,2831,spain,2021,1170,23,11,6.72,4,1,5,,,5,0,0.0,50,5,55.56,88,25,113,60.75,41,32.28,86,0,0,0,,1,5,7,0,9,23,0,0,17,8,146,0,0,25,0,12.5,,21,18,3,4,0,,46,43.4,2,0,3,73,2,6,1,7,,0,0,0,0,0.0,0,0,0,1,162,5,0,0,1,0,0,0,0,0,0,292.5,0.0,0,27,5,13,12,13,50.0,0,8,2,25.0,6,6,26,9,87,37.34,9,160,35,186,154.5,32,0,412,26,3,0
Martin Ødegaard,547410,Real Madrid,2829,spain,2021,236,7,3,6.72,0,0,0,,,4,1,14.29,57,8,80.0,89,56,144,88.89,0,0.0,3,0,0,0,,0,0,3,0,0,6,0,0,1,1,6,0,0,1,0,0.0,,2,2,0,0,0,,3,50.0,0,0,0,18,1,5,0,0,,0,0,0,0,0.0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,1,100.0,0,1,0,0.0,5,7,1,7,3,33.33,10,112,57,162,40.3,3,0,190,1,0,0
Nemanja Gudelj,68332,Sevilla,2833,spain,2021,1053,30,10,6.72,0,0,0,,,19,1,50.0,59,27,60.0,246,484,729,93.1,14,42.42,19,0,0,0,,0,0,1,3,22,25,0,0,2,6,48,0,2,21,0,0.0,,13,12,1,0,0,,35,54.69,0,0,0,54,24,2,0,0,,0,0,0,0,0.0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0.0,0.0,3,0,9,7,1,3,100.0,0,23,12,52.17,2,32,3,2,49,50.52,45,282,503,783,167.9,9,1,924,9,8,0
Toni Villa,813523,Real Valladolid,2831,spain,2021,970,21,10,6.71,2,0,2,,,10,7,25.93,101,17,54.84,187,77,257,75.37,6,28.57,15,0,0,0,,2,0,5,0,2,21,0,0,18,27,100,0,0,17,0,13.33,,11,10,1,2,0,,85,50.0,0,0,1,84,5,13,0,3,,0,0,0,0,0.0,0,0,0,2,197,4,0,0,2,0,0,0,0,0,0,485.0,0.0,0,11,4,5,5,23,47.92,0,31,16,51.61,13,21,48,27,91,47.64,31,271,97,341,141.0,15,0,627,31,2,0
Portu,218616,Real Sociedad,2824,spain,2021,2193,37,24,6.71,8,3,11,,,16,10,14.71,179,5,27.78,282,97,369,73.07,18,33.96,35,0,0,0,,5,7,5,3,5,36,0,0,22,29,132,0,0,35,0,25.81,,26,25,1,7,1,,57,37.01,1,0,4,136,8,26,0,22,,0,0,0,0,0.0,0,0,0,0,273,15,0,0,7,0,0,0,0,0,0,274.13,0.0,0,26,5,15,11,14,50.0,0,18,8,44.44,26,34,28,68,75,36.23,18,453,120,505,241.7,31,0,821,25,3,0
Dani Calvo,560756,Elche,2846,spain,2021,1778,23,19,6.71,2,0,2,,,34,0,0.0,26,46,34.59,145,490,635,82.36,34,45.33,41,0,0,0,,0,1,1,5,68,22,0,0,0,3,64,0,0,19,0,25.0,,27,24,3,2,0,,37,61.67,2,0,0,136,11,0,0,2,,0,0,0,0,0.0,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0,889.0,0.0,0,8,0,3,4,2,66.67,0,20,13,65.0,0,76,3,1,71,52.59,133,229,543,771,147.7,8,0,953,15,3,0
Paul Akouokou,839309,Real Betis,2816,spain,2021,383,10,4,6.71,0,0,0,,,3,1,50.0,28,9,69.23,82,88,169,91.35,10,55.56,8,0,0,0,,1,0,0,1,6,8,0,0,2,3,25,0,0,11,0,0.0,,3,3,0,0,0,,16,48.48,0,0,0,16,6,2,0,0,,0,0,0,0,0.0,0,0,0,0,23,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,75.0,0,11,8,72.73,2,6,4,2,26,50.98,13,92,95,185,53.7,0,0,237,2,3,1
Néstor Araujo,127585,Celta Vigo,2821,spain,2021,2423,33,26,6.71,0,0,0,,,46,1,50.0,100,95,42.22,348,971,1318,83.21,61,55.96,48,0,0,0,,2,0,0,5,88,33,0,0,0,8,84,0,2,30,0,0.0,,39,35,4,0,0,,33,47.83,0,0,0,266,43,4,0,0,,0,0,0,0,0.0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,6,0,5,100.0,0,24,16,66.67,4,120,5,2,94,52.81,225,508,1078,1584,221.5,6,0,1830,4,5,0
Kenedy,801391,Granada,33779,spain,2021,1475,28,18,6.71,4,3,7,,,9,15,24.19,70,11,42.31,127,69,181,72.98,11,34.38,21,0,0,0,,5,1,8,1,12,28,0,0,38,20,140,1,0,32,1,10.81,,21,20,1,2,2,,81,40.5,0,0,1,67,26,17,4,0,,0,0,0,1,0.0,0,0,0,0,228,7,0,0,0,0,0,0,0,0,0,368.75,14.29,7,8,29,18,11,37,52.86,0,22,12,54.55,17,21,70,62,92,39.66,26,222,88,248,187.9,37,0,656,22,3,0
Marc Bartra,99519,Real Betis,2816,spain,2021,1695,19,19,6.71,0,1,1,,,38,0,0.0,46,60,37.97,197,575,772,80.58,59,57.28,44,0,0,0,,1,0,2,6,72,19,0,0,1,10,81,2,1,29,0,0.0,,27,26,1,0,0,,48,56.47,0,0,0,186,40,3,0,2,,0,0,0,4,0.0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,4,4,4,7,87.5,0,27,16,59.26,3,104,8,2,107,56.91,158,325,635,958,127.5,10,2,1209,15,3,0
Óscar Rodríguez,794948,Sevilla,2833,spain,2021,529,20,4,6.71,0,0,0,,,13,8,21.05,74,13,65.0,179,77,248,83.78,7,50.0,7,0,0,0,,1,0,2,0,1,20,0,0,7,7,44,0,0,13,0,0.0,,7,6,1,0,0,,38,50.67,0,0,1,48,10,11,0,0,,0,0,0,0,0.0,0,0,0,0,111,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,6,6,2,12,54.55,0,15,9,60.0,11,24,22,38,45,50.56,20,246,88,296,134.2,10,0,439,11,1,0
Joseph Aidoo,796320,Celta Vigo,2821,spain,2021,1288,25,14,6.71,0,0,0,,,23,0,0.0,33,32,41.03,129,381,510,81.99,42,50.6,41,0,0,0,,1,1,4,3,86,21,0,0,3,9,65,1,0,13,0,0.0,,22,19,3,0,0,,41,63.08,0,0,0,112,25,2,0,1,,0,0,0,0,0.0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,5,0,2,66.67,0,26,17,65.38,2,55,3,1,83,56.08,78,194,429,622,140.9,9,1,843,13,3,0
Josan,808955,Elche,2846,spain,2021,1935,33,24,6.71,4,2,6,,,13,21,20.59,97,21,53.85,236,298,513,82.34,7,38.89,11,0,0,0,,1,1,6,2,19,33,0,0,23,26,118,0,1,23,0,26.67,,28,25,3,3,1,,102,48.8,0,0,0,110,21,16,3,1,,0,0,0,0,0.0,0,0,0,0,308,6,0,0,1,0,0,0,0,0,0,483.75,0.0,0,11,4,1,8,40,53.33,0,34,18,52.94,16,20,75,102,109,48.02,39,386,339,623,221.4,15,2,1127,29,3,0
Coke,41668,Levante UD,2849,spain,2021,843,17,11,6.71,0,0,0,,,42,2,15.38,52,30,56.6,113,198,309,79.23,15,45.45,18,0,0,0,,1,0,1,1,26,17,0,0,3,13,48,0,0,12,0,0.0,,13,13,0,0,0,,37,55.22,0,0,0,81,14,5,0,0,,0,0,0,1,0.0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,5,6,2,4,57.14,0,24,10,41.67,5,64,7,13,52,52.0,53,168,235,390,114.0,9,0,592,9,1,0
Rubén Peña,255973,Villarreal,2819,spain,2021,1125,19,12,6.71,1,1,2,,,23,7,17.95,116,13,43.33,230,150,373,78.86,16,61.54,10,0,0,0,,1,1,2,3,13,18,0,0,18,14,80,0,0,22,0,16.67,,15,14,1,1,0,,73,51.05,0,0,0,100,13,6,0,0,,0,0,0,0,0.0,0,0,0,0,216,4,0,0,1,0,0,0,0,0,0,1125.0,0.0,0,4,2,2,2,30,63.83,0,25,14,56.0,6,44,47,39,89,52.66,30,325,187,473,120.7,6,0,812,18,1,0
Lucas Torreira,754794,Atlético Madrid,2836,spain,2021,520,19,3,6.71,1,0,1,,,12,0,0.0,44,10,50.0,119,153,272,87.18,4,36.36,7,0,0,0,,1,0,1,1,8,19,0,0,4,3,23,0,0,10,0,33.33,,4,3,1,1,0,,22,57.89,0,0,0,40,12,4,0,1,,0,1,0,0,0.0,0,0,0,0,49,5,0,0,1,0,0,0,0,0,0,520.0,0.0,0,1,2,1,1,1,50.0,0,8,4,50.0,3,23,2,0,26,53.06,20,148,164,312,127.4,3,0,389,13,2,0
Mikel Balenziaga,41963,Athletic Club,2825,spain,2021,1689,23,17,6.7,0,1,1,,,18,10,22.73,102,28,31.46,263,318,571,77.9,15,48.39,16,0,0,0,,1,0,0,5,38,22,0,0,10,9,56,0,0,17,0,0.0,,23,19,4,0,0,,50,55.56,0,0,0,162,7,8,0,1,,0,0,0,0,0.0,0,0,0,0,272,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,3,2,1,10,66.67,0,26,15,57.69,8,61,15,44,65,53.72,89,401,376,733,147.5,3,0,1148,15,0,0
Fran Beltrán,835484,Celta Vigo,2821,spain,2021,1420,32,13,6.7,3,0,3,,,26,2,33.33,145,41,74.55,337,358,693,90.59,4,16.0,21,0,0,0,,0,0,4,1,23,31,0,0,13,16,68,0,0,16,0,15.79,,28,26,2,1,2,,49,51.04,0,0,0,72,16,4,0,0,,0,0,0,0,0.0,0,0,0,0,110,8,0,0,3,0,0,0,0,0,0,473.33,0.0,0,6,13,8,7,9,81.82,0,30,22,73.33,4,29,11,6,53,43.8,55,388,383,765,207.7,19,0,957,10,3,0
Tete Morente,605374,Elche,2846,spain,2021,2023,30,23,6.7,2,5,7,,,15,21,23.86,145,23,48.94,284,252,515,80.34,21,42.86,28,0,0,0,,3,0,3,3,27,30,0,0,34,30,148,0,0,28,0,10.53,,29,26,3,2,0,,110,47.83,0,0,1,126,13,15,0,5,,0,0,0,0,0.0,0,0,0,0,315,6,0,0,2,0,0,0,0,0,0,1011.5,0.0,0,13,6,13,3,45,60.0,0,31,17,54.84,15,26,75,88,131,46.95,47,430,299,641,201.0,19,1,1114,34,5,0
William Carvalho,137978,Real Betis,2816,spain,2021,1226,27,12,6.7,2,0,2,,,44,0,0.0,170,61,58.65,451,361,812,84.67,29,59.18,20,0,0,0,,1,2,3,1,14,25,0,0,12,16,72,1,0,18,0,13.33,,23,22,1,1,1,,47,47.47,0,0,0,147,11,9,1,0,,0,0,0,0,0.0,0,0,0,0,187,6,0,1,1,0,0,0,0,0,0,613.0,0.0,0,8,7,6,6,18,75.0,0,19,12,63.16,9,92,24,4,76,51.35,104,558,405,959,167.5,15,1,1118,10,4,1
Kuki Zalazar,794946,Real Valladolid,2831,spain,2021,28,2,0,6.7,0,1,1,,,0,0,0.0,1,0,0.0,6,0,6,75.0,1,50.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0.0,,1,1,0,0,0,,1,33.33,0,0,0,2,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,1,1,0,1,2,40.0,0,8,1,8,6.7,0,0,13,0,0,0
Marvin Park,960401,Real Madrid,2829,spain,2021,132,4,2,6.7,0,1,1,,,0,0,0.0,9,0,0.0,27,31,58,82.86,4,80.0,1,0,0,0,,0,0,0,0,3,4,0,0,1,1,8,0,0,1,0,0.0,,0,0,0,0,0,,9,56.25,0,0,0,12,2,2,0,0,,0,0,0,0,0.0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,33.33,0,3,2,66.67,2,0,6,4,13,61.9,3,42,32,70,26.8,1,0,123,5,0,0
Aihen Muñoz,966441,Real Sociedad,2824,spain,2021,1214,16,14,6.7,0,1,1,,,17,13,23.64,97,24,30.0,199,182,368,71.18,14,42.42,19,0,0,0,,0,0,0,4,27,16,0,0,6,8,57,0,0,18,0,0.0,,13,13,0,0,0,,42,52.5,0,0,0,149,10,6,0,0,,0,0,0,0,0.0,0,0,0,0,265,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,1,10,58.82,0,23,16,69.57,6,58,17,55,56,49.56,80,337,235,517,107.2,4,0,888,9,6,0
Sergio Gómez,855835,Huesca,24265,spain,2021,791,29,4,6.7,0,1,1,,,15,10,14.08,98,12,40.0,163,124,277,82.2,0,0.0,7,0,0,0,,1,2,3,1,7,27,0,0,8,11,42,0,0,7,0,0.0,,14,10,4,0,0,,56,61.54,0,0,0,60,14,16,0,1,,0,0,0,0,0.0,0,0,0,0,172,2,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,8,5,2,18,66.67,0,29,10,34.48,16,29,27,71,56,57.14,30,267,141,337,180.9,10,0,618,9,1,0
Edgar Sevikyan,919367,Levante UD,2849,spain,2021,11,1,0,6.7,0,0,0,,,0,0,0.0,0,0,0.0,0,3,3,75.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,2,100.0,0,0,0,1,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,1,2,100.0,0,1,4,4,6.7,0,0,7,1,0,0
Oriol Rey,859769,Real Valladolid,2831,spain,2021,14,1,0,6.7,0,0,0,,,1,0,0.0,3,1,50.0,6,4,10,83.33,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,2,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,2,8,4,12,6.7,0,0,14,0,0,0
Mamor Niang,1093137,Getafe,2859,spain,2021,21,1,0,6.7,0,0,0,,,0,0,0.0,1,0,0.0,2,2,4,100.0,1,20.0,4,0,0,0,,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0.0,,2,2,0,0,0,,3,75.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,100.0,0,1,1,100.0,0,0,1,0,4,44.44,0,2,2,4,6.7,1,0,15,1,0,0
Kingsley Fobi,796315,Granada,33779,spain,2021,45,1,0,6.7,0,0,0,,,0,0,0.0,0,0,0.0,3,1,4,66.67,0,0.0,1,0,0,0,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,2,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,50.0,0,5,1,6,6.7,0,0,15,1,0,0
Burgui,330939,Deportivo Alavés,2885,spain,2021,20,1,0,6.7,0,0,0,,,0,0,0.0,5,0,0.0,6,3,9,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,,4,100.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,1,33.33,0,0,0,0,4,100.0,0,6,3,9,6.7,0,0,14,1,0,0
