accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
34,6,26.09,135,45,52.94,239,236,475,76.37,25,52.08,23,25,0,0,0,0,97,0,0,3,1,37,25,0,0,17,45,130,0,1,1.02,1.48,45,0,5.0,0,1,1,40,32,8,1,0,,108,50.23,0,0,0,147,27,14,0,21,1708,1,8.0,0,0,0,0,0.0,0,0,0,0,217,9,0,6.75,0,1,0,0,0,0,0,0,1708.0,0.0,1,11,9,8,9,15,83.33,0,61,39,63.93,14,66,18,23,133,50.57,85,345,277,622,168.7,20,1,965,35,7,0,Furkan Soyalp,Kayserispor,226992,3072,turkey,2526,20260428
24,17,18.28,178,31,45.59,346,341,687,83.58,9,34.62,17,26,0,0,0,0,80,4,1,0,3,59,25,0,0,8,12,61,0,1,2.27,0.57,14,0,12.5,0,1,1,34,30,4,0,1,,74,62.71,0,0,2,135,21,29,0,19,1784,0,6.0,0,0,0,0,0.0,0,0,0,0,280,4,0,6.75,0,1,0,0,0,0,0,0,1784.0,0.0,0,5,3,4,4,19,65.52,0,33,17,51.52,29,61,29,93,83,57.64,68,436,386,822,168.7,8,0,1338,23,4,0,Taha Şahin,Çaykur Rizespor,1394729,3064,turkey,2526,20260428
4,0,0.0,20,24,63.16,120,570,690,92.99,55,63.22,32,21,1,0,0,0,53,1,1,2,2,101,21,0,1,4,1,56,0,1,0.4,1.37,21,0,11.11,29,1,2,36,31,5,1,0,,39,61.9,1,0,0,52,13,3,0,18,1655,1,20.0,0,0,0,0,0.0,0,0,0,0,62,0,0,6.75,1,0,0,0,0,0,0,0,1655.0,0.0,0,9,0,5,2,2,100.0,0,23,17,73.91,3,9,2,1,94,62.67,38,137,605,742,141.7,9,0,972,16,2,0,Myenty Abena,Gaziantep FK,555422,5138,turkey,2526,20260428
53,3,42.86,60,83,46.63,218,755,973,83.09,58,51.79,54,30,0,0,0,0,79,1,1,6,4,142,30,0,0,4,26,111,0,4,0.87,1.3,27,0,9.52,16,2,2,44,41,3,2,0,,52,47.71,1,0,0,198,43,10,1,28,2482,0,30.0,0,0,0,1,0.0,0,0,0,1,228,2,0,6.75,0,0,0,0,0,0,0,0,1241.0,0.0,1,13,8,10,5,4,80.0,0,38,24,63.16,10,117,5,7,110,49.77,178,349,822,1171,202.4,21,1,1552,11,4,0,Zan Zuzek,Gençlerbirliği,355582,7802,turkey,2526,20260428
3,6,35.29,47,2,22.22,88,60,148,79.14,2,9.52,19,13,0,0,0,0,44,1,0,7,1,10,13,0,0,16,11,75,1,1,0.79,0.79,8,0,0.0,0,0,0,10,9,1,0,0,,63,52.94,0,0,0,39,7,13,0,9,704,1,2.0,0,0,0,0,0.0,0,0,0,1,111,2,0,6.75,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,4,1,15,41.67,0,21,14,66.67,13,8,36,17,65,46.43,9,114,73,187,87.7,12,0,407,27,2,0,Lenny Pintor,Eyüpspor,896596,7040,turkey,2526,20260428
6,4,18.18,54,7,87.5,90,53,143,79.44,3,18.75,13,20,0,0,0,0,44,2,0,7,0,4,20,0,0,12,3,49,1,0,0.72,1.48,9,0,10.53,0,2,2,13,11,2,2,0,,42,53.85,0,0,0,37,8,9,1,4,648,5,2.0,0,0,0,0,0.0,0,0,0,0,100,4,0,6.75,0,1,0,0,0,0,0,0,324.0,0.0,0,7,12,5,7,22,64.71,0,5,3,60.0,9,10,34,22,45,47.87,8,118,62,180,134.9,19,1,351,15,3,0,Prince Ampem,Eyüpspor,923888,7040,turkey,2526,20260428
0,1,12.5,65,4,44.44,115,98,213,89.5,4,50.0,4,9,0,0,0,0,27,0,1,1,0,16,9,0,0,4,3,25,0,1,0.14,0.26,7,0,33.33,0,1,1,5,5,0,1,0,,26,55.32,0,0,0,25,2,3,1,5,476,1,2.0,0,0,0,0,0.0,0,0,0,0,59,1,0,6.74,0,0,0,0,0,0,0,0,476.0,0.0,0,3,0,0,2,3,30.0,0,18,12,66.67,3,0,10,8,30,54.55,9,129,109,238,60.7,3,0,374,5,0,0,Sacha Boey,Galatasaray,980418,3061,turkey,2526,20260428
21,0,0.0,39,44,51.76,155,456,611,87.29,44,55.7,35,26,1,0,0,0,44,0,1,1,2,133,25,0,0,1,10,62,1,0,0.15,0.92,17,0,11.11,23,1,2,36,32,4,1,0,,35,56.45,1,0,1,89,14,2,0,18,1621,1,20.0,0,0,0,1,0.0,0,0,0,0,102,0,0,6.74,0,0,0,0,0,0,0,0,1621.0,0.0,0,8,1,4,4,1,20.0,0,31,20,64.52,2,34,5,1,79,56.03,85,208,492,700,168.6,9,1,962,3,5,0,Lautaro Giannetti,Antalyaspor,233856,3056,turkey,2526,20260428
7,0,0.0,8,36,29.27,24,69,93,50.82,1,100.0,0,7,0,0,0,0,48,0,0,0,2,5,7,0,0,0,1,1,0,0,0.01,,0,0,0.0,51,0,0,10,10,0,0,0,-0.56,1,50.0,0,2,0,90,0,0,0,7,630,0,0.0,0,0,0,0,0.0,0,0,0,0,93,0,2,6.74,0,0,2,13,9,22,0,5,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,17,0,0,2,66.67,123,103,80,183,47.2,0,0,245,2,3,0,Erdem Canpolat,Çaykur Rizespor,1066726,3064,turkey,2526,20260428
29,63,31.19,157,38,30.89,304,153,457,67.7,39,54.93,32,31,4,0,0,0,99,4,1,7,15,71,31,0,0,20,23,141,1,1,3.77,0.68,43,0,0.0,0,0,4,26,21,5,0,0,,75,40.76,0,0,0,218,14,45,0,31,2736,3,2.0,0,0,0,0,0.0,0,0,0,0,502,6,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,9,12,8,6,8,23.53,0,52,28,53.85,45,70,34,202,114,44.71,123,475,200,675,209.0,21,0,1447,16,1,0,Amine Cherni,Göztepe,1094487,3054,turkey,2526,20260428
2,1,10.0,51,2,33.33,72,30,102,80.95,1,50.0,1,13,1,0,0,0,15,0,0,0,0,2,12,0,0,4,3,18,0,0,0.3,0.22,3,0,20.0,0,1,2,3,2,1,1,0,,15,46.88,0,0,0,24,0,9,0,0,223,0,0.0,0,0,0,0,0.0,0,0,0,0,51,3,0,6.74,0,1,0,0,0,0,0,0,223.0,0.0,0,2,3,2,3,4,36.36,0,6,3,50.0,9,6,11,10,16,47.06,6,92,34,126,80.9,5,0,191,5,1,0,Muhammet Tunahan Taşçı,Konyaspor,980612,3085,turkey,2526,20260428
6,7,16.67,62,10,43.48,148,155,303,79.95,12,52.17,11,22,2,0,0,0,50,2,0,0,1,37,21,0,0,5,7,42,0,0,0.83,0.19,15,0,0.0,0,0,2,20,20,0,0,0,,56,64.37,0,0,0,76,20,7,0,12,1090,3,4.0,0,0,0,0,0.0,0,0,0,0,146,6,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,1,1,4,4,1,9,69.23,0,22,15,68.18,7,20,13,42,68,61.82,23,196,183,379,141.5,5,1,701,25,1,0,Çağtay Kurukalıp,Fatih Karagümrük,962620,4954,turkey,2526,20260428
5,0,0.0,19,14,53.85,63,99,162,83.51,6,50.0,6,8,0,0,0,0,14,0,0,1,0,7,8,0,0,1,4,21,0,1,0.04,0.06,10,0,0.0,0,0,0,7,6,1,0,0,,20,57.14,0,0,0,32,7,0,0,6,530,0,3.0,0,0,0,0,0.0,0,0,0,0,38,1,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,0,0.0,0,15,12,80.0,0,14,0,1,26,55.32,26,84,110,194,53.9,2,0,253,6,3,0,Taras Stepanenko,Eyüpspor,45604,7040,turkey,2526,20260428
5,1,100.0,23,5,71.43,38,27,65,82.28,5,50.0,5,3,0,0,0,0,12,0,1,2,0,1,3,0,0,3,5,14,0,0,0.07,1.05,1,0,20.0,0,1,1,2,2,0,1,0,,5,35.71,0,0,0,14,1,2,1,3,198,0,0.0,0,0,0,0,0.0,0,0,0,0,22,3,0,6.73,0,0,0,0,0,0,0,0,198.0,0.0,0,4,1,1,2,0,0.0,0,4,2,50.0,2,5,0,1,10,41.67,7,48,31,79,20.2,5,0,106,1,0,0,Danijel Aleksić,Konyaspor,45377,3085,turkey,2526,20260428
6,7,18.42,100,4,50.0,152,49,201,87.39,1,12.5,7,18,1,0,0,0,30,3,0,3,0,6,15,0,0,5,3,23,0,0,2.15,0.53,7,0,0.0,0,0,1,5,4,1,0,0,,20,55.56,0,0,0,29,2,18,0,4,513,2,1.0,0,0,0,0,0.0,0,0,0,0,79,6,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,2,4,4,66.67,0,10,7,70.0,18,8,6,38,21,47.73,8,176,54,230,101.0,9,0,367,6,1,0,Oğuz Aydın,Fenerbahçe,999396,3052,turkey,2526,20260428
8,1,100.0,33,13,56.52,85,100,185,88.1,3,50.0,3,12,1,0,0,0,16,1,0,2,0,6,12,0,0,5,2,21,0,0,0.51,0.11,9,0,0.0,1,0,1,8,6,2,0,0,,24,57.14,0,0,0,25,1,6,0,3,431,0,1.0,0,0,0,0,0.0,0,0,0,0,36,2,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,2,1,3,60.0,0,9,6,66.67,6,15,5,1,27,56.25,23,104,106,210,80.8,5,0,267,12,4,0,Badou Ndiaye,Gaziantep FK,228342,5138,turkey,2526,20260428
35,6,28.57,252,41,58.57,520,459,979,87.25,24,57.14,18,30,0,0,0,0,107,2,1,7,5,18,30,0,0,29,12,99,1,5,1.93,1.29,33,0,4.35,0,1,1,34,30,4,1,0,,87,51.79,1,0,0,143,28,18,0,29,2429,1,1.0,0,0,0,1,0.0,0,0,0,0,229,4,0,6.73,0,0,0,0,0,0,0,0,2429.0,0.0,0,11,12,12,4,16,61.54,0,31,23,74.19,18,67,26,21,111,52.86,70,614,508,1122,201.9,23,0,1429,40,6,0,Gaius Makouta,Alanyaspor,847013,6362,turkey,2526,20260428
12,9,37.5,53,18,50.0,104,110,214,81.99,7,46.67,8,24,1,0,0,0,32,2,1,1,0,12,22,0,0,6,13,42,0,1,0.77,0.47,12,0,0.0,0,0,1,6,5,1,0,0,,38,52.78,0,0,0,47,11,10,0,3,561,1,1.0,0,0,0,0,0.0,0,0,0,0,83,0,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,2,1,7,4,3,5,62.5,0,15,7,46.67,10,31,8,24,45,51.72,36,140,121,261,148.0,8,0,389,19,3,0,Samed Onur,Gençlerbirliği,980608,7802,turkey,2526,20260428
7,5,20.83,37,13,48.15,62,44,106,75.71,2,20.0,8,14,1,0,0,0,35,0,0,1,0,22,11,0,0,2,4,26,0,0,0.4,0.16,8,0,0.0,0,0,1,7,6,1,0,0,,13,41.94,0,0,0,34,6,3,0,7,561,0,4.0,0,0,0,0,0.0,0,0,0,0,78,2,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,0,4,50.0,0,7,6,85.71,3,14,8,24,15,36.59,27,84,56,140,74.0,4,0,290,2,1,0,Ogün Bayrak,Göztepe,903999,3054,turkey,2526,20260428
1,0,0.0,5,3,100.0,13,9,22,68.75,11,44.0,14,13,2,0,0,0,4,1,0,0,0,3,12,0,0,3,0,17,0,0,0.03,0.66,0,0,28.57,0,2,4,5,5,0,2,0,,6,66.67,1,0,0,10,0,3,0,1,164,2,0.0,0,0,0,0,0.0,0,0,0,0,18,0,0,6.73,0,1,0,0,0,0,0,0,82.0,0.0,0,7,0,4,3,0,0.0,0,4,3,75.0,3,1,0,0,17,50.0,3,21,11,32,80.7,7,0,64,2,1,0,Talha Sariarslan,Kayserispor,1088715,3072,turkey,2526,20260428
9,7,26.92,90,13,38.24,167,130,297,81.82,12,54.55,10,16,2,0,0,0,39,0,0,0,2,31,16,0,0,7,14,49,1,0,1.5,0.31,7,0,0.0,0,0,2,9,8,1,0,0,,35,47.3,0,0,0,66,8,15,0,7,878,3,1.0,0,0,0,0,0.0,0,0,0,0,156,3,0,6.73,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,5,3,4,26.67,0,25,18,72.0,15,24,15,26,47,48.96,34,209,154,363,107.6,8,1,640,6,4,0,Kazımcan Karataş,Başakşehir FK,1008884,3086,turkey,2526,20260428
24,6,18.18,120,45,52.94,263,269,532,83.52,12,44.44,15,23,0,0,0,0,47,2,0,5,2,42,23,0,0,3,10,50,0,0,1.19,1.25,23,0,20.0,0,2,2,20,15,5,2,0,,30,46.15,0,0,0,105,8,12,1,19,1581,2,7.0,0,0,0,0,0.0,0,0,0,0,169,5,0,6.72,0,1,0,0,0,0,0,0,790.5,0.0,0,9,1,1,4,5,71.43,0,18,12,66.67,12,42,7,33,42,45.65,85,332,305,637,154.6,10,1,975,7,5,0,Omer Ali Sahiner,Başakşehir FK,103912,3086,turkey,2526,20260428
2,0,0.0,39,1,50.0,56,33,89,68.99,18,42.86,24,11,0,0,0,0,10,0,6,2,2,8,11,0,0,9,3,59,0,0,0.32,4.24,20,0,31.25,0,5,5,7,7,0,5,0,,17,32.69,0,0,0,40,1,5,1,7,660,2,2.0,0,0,0,0,0.0,0,0,0,0,79,4,0,6.72,0,4,0,0,0,0,0,0,132.0,0.0,0,16,0,2,12,5,55.56,0,5,1,20.0,5,2,9,4,35,37.23,2,89,40,129,73.9,16,0,229,8,4,0,Blaž Kramer,Konyaspor,804405,3085,turkey,2526,20260428
12,0,0.0,140,13,43.33,226,194,420,86.07,4,20.0,16,25,2,0,0,0,72,3,3,5,1,9,25,0,1,27,15,113,0,0,0.96,2.66,43,0,10.0,0,3,5,32,31,1,3,0,,85,46.7,0,0,0,68,11,23,1,24,2019,7,3.0,0,0,0,0,0.0,0,0,0,1,184,8,0,6.72,1,2,0,0,0,0,0,0,673.0,0.0,0,19,11,10,15,9,32.14,0,42,21,50.0,23,22,28,10,89,44.06,30,270,218,488,167.9,30,0,826,34,5,0,Franco Tongya,Gençlerbirliği,965015,7802,turkey,2526,20260428
50,23,21.7,210,67,42.95,430,509,939,82.51,31,67.39,15,29,1,0,0,0,105,2,1,8,5,88,29,0,0,9,21,92,1,0,2.44,0.96,39,0,0.0,0,0,1,38,34,4,0,0,,69,47.26,0,0,0,199,28,31,0,29,2465,1,11.0,0,1,0,1,0.0,0,0,0,0,352,4,0,6.71,0,0,0,0,0,0,0,0,0.0,0.0,2,3,13,6,2,14,58.33,0,37,24,64.86,30,106,24,106,100,52.08,156,563,575,1138,194.5,16,1,1732,19,5,0,Casper Højer,Çaykur Rizespor,281233,3064,turkey,2526,20260428
36,2,13.33,102,72,50.7,273,714,987,86.65,26,41.27,37,29,0,0,0,0,118,0,0,4,9,92,29,0,0,12,9,85,0,1,0.36,0.15,22,0,0.0,11,0,0,33,28,5,0,0,,95,66.43,0,0,0,152,21,5,0,25,2417,1,10.0,0,0,0,0,0.0,0,0,0,0,229,5,0,6.71,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,0,0,20,74.07,0,45,22,48.89,5,71,27,15,121,58.74,142,365,774,1139,194.5,4,1,1568,31,2,0,Anfernee Jamal Dijksteel,Kocaelispor,869199,3065,turkey,2526,20260428
33,3,100.0,52,40,33.9,152,351,503,82.32,21,56.76,16,15,1,0,0,0,40,2,1,2,2,78,15,0,0,1,6,36,1,1,0.57,0.65,14,0,0.0,26,0,1,22,21,1,0,0,,26,56.52,0,0,0,108,15,7,0,14,1168,0,8.0,0,0,0,0,0.0,0,0,0,0,120,1,0,6.71,0,0,0,0,0,0,0,0,0.0,0.0,1,8,1,3,4,2,100.0,0,20,11,55.0,7,71,2,3,47,56.63,118,238,373,611,100.6,9,0,788,4,1,0,Attila Szalai,Kasımpaşa,823092,6063,turkey,2526,20260428
7,0,0.0,68,5,50.0,139,79,218,71.01,44,51.16,42,25,1,0,0,0,26,1,7,15,5,22,22,0,0,16,6,86,0,0,0.67,6.11,22,0,17.14,0,6,7,11,10,1,6,0,,21,32.31,2,0,0,89,0,11,1,14,1341,6,1.0,0,0,2,0,100.0,0,2,0,1,148,8,0,6.7,0,3,0,0,0,0,0,0,223.5,0.0,0,33,2,10,10,1,25.0,0,5,2,40.0,11,14,4,1,65,43.05,10,213,94,307,147.5,35,0,471,18,3,0,Serdar Dursun,Kocaelispor,123917,3065,turkey,2526,20260428
20,0,0.0,69,29,59.18,204,372,576,89.03,6,42.86,8,25,1,0,0,0,82,0,0,0,2,42,25,0,0,10,23,72,1,5,0.24,0.2,24,0,25.0,0,1,2,31,28,3,1,0,,73,53.28,0,0,0,71,34,4,0,18,1514,1,3.0,0,0,0,0,0.0,0,0,0,0,106,1,0,6.7,0,1,0,0,0,0,0,0,1514.0,0.0,0,2,2,2,2,9,56.25,0,56,41,73.21,4,35,16,2,79,52.32,49,236,411,647,167.6,4,2,881,8,8,0,Melih Kabasakal,Gaziantep FK,828872,5138,turkey,2526,20260428
8,1,100.0,55,4,80.0,99,56,155,83.33,28,54.9,23,19,1,0,0,0,19,1,3,4,3,2,17,0,0,14,3,65,0,0,0.43,2.25,16,0,11.76,0,2,3,20,17,3,2,0,,37,46.84,0,0,0,31,0,11,0,8,869,13,0.0,0,0,0,0,0.0,0,0,0,0,86,4,0,6.7,0,2,0,0,0,0,0,0,434.5,0.0,0,15,2,8,5,10,50.0,0,5,3,60.0,11,13,20,1,65,50.0,5,126,60,186,113.9,17,0,328,22,0,0,Yohan Boli,Antalyaspor,797732,3056,turkey,2526,20260428
6,7,25.93,69,8,50.0,125,100,225,81.23,6,46.15,7,10,1,0,0,0,48,1,1,5,3,18,10,0,0,8,4,38,0,1,0.7,0.82,13,0,9.09,0,1,2,8,5,3,1,0,,31,50.0,0,0,0,52,4,8,0,9,777,2,2.0,0,0,0,1,0.0,0,0,0,0,121,2,0,6.7,0,1,0,0,0,0,0,0,777.0,0.0,0,6,5,3,3,8,57.14,0,11,6,54.55,8,12,14,27,37,49.33,16,157,120,277,67.0,11,1,501,12,4,0,Amir Murillo,Beşiktaş JK,839493,3050,turkey,2526,20260428
8,7,25.93,105,17,51.52,190,142,332,85.57,8,50.0,8,17,1,0,0,0,35,0,0,1,3,30,17,0,0,1,9,29,0,0,1.41,0.24,7,0,0.0,0,0,1,11,10,1,0,0,,28,57.14,0,0,0,56,9,10,0,9,964,1,2.0,0,0,0,0,0.0,0,0,0,0,105,4,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,1,1,5,4,1,0,0.0,0,20,12,60.0,10,15,5,27,36,55.38,33,232,156,388,113.9,6,0,601,8,1,0,Onur Bulut,Başakşehir FK,142494,3086,turkey,2526,20260428
34,0,0.0,73,57,51.82,301,814,1115,88.84,50,52.63,45,24,1,0,0,0,73,2,0,2,6,113,24,0,0,1,10,70,1,3,1.02,0.21,14,0,0.0,0,0,1,28,25,3,0,0,,33,56.9,0,0,0,140,19,4,0,23,2005,0,11.0,1,0,0,0,0.0,0,0,0,0,161,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,3,0,5,83.33,0,28,18,64.29,4,60,6,2,83,54.25,110,392,863,1255,160.8,5,1,1507,2,1,0,Lubomir Satka,Samsunspor,187231,3053,turkey,2526,20260428
0,0,0.0,2,1,100.0,8,7,15,93.75,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,20,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,1,8,8,16,6.7,0,0,18,0,0,0,Serkan Emrecan Terzi,Beşiktaş JK,1142614,3050,turkey,2526,20260428
2,0,0.0,5,2,40.0,8,12,20,74.07,1,100.0,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,2,66.67,0,0,0,7,2,0,0,1,90,0,0.0,0,0,0,0,0.0,0,0,0,0,7,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,6,0,0,3,75.0,5,15,12,27,6.7,0,0,32,1,1,0,Ousmane Diabate,Gençlerbirliği,2434516,7802,turkey,2526,20260428
0,0,0.0,2,0,0.0,3,0,3,100.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0.01,,0,0,0.0,0,0,0,0,0,0,0,0,,1,33.33,0,0,0,0,0,0,0,0,9,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,1,1,33.33,0,3,0,3,6.7,0,0,7,0,0,0,Ismail Esat Buga,Konyaspor,2166295,3085,turkey,2526,20260428
4,0,0.0,9,31,44.29,25,50,75,65.79,1,100.0,0,4,0,0,0,0,30,0,0,0,0,4,4,0,0,0,0,0,0,1,0.01,,0,0,0.0,30,0,0,10,8,2,0,0,-3.1,0,0.0,0,1,0,39,0,0,0,4,360,0,0.0,0,0,0,0,0.0,1,0,0,0,41,0,1,6.7,0,0,1,6,7,13,0,5,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,6,0,0,1,100.0,70,58,56,114,26.8,0,0,148,1,1,0,Onurcan Piri,Kayserispor,213542,3072,turkey,2526,20260428
21,1,20.0,66,22,51.16,172,207,379,85.36,14,48.28,15,17,0,0,0,0,38,0,0,1,3,30,17,0,0,1,4,30,0,0,0.37,0.47,8,0,0.0,7,0,0,12,8,4,0,0,,25,62.5,0,0,0,65,15,5,0,8,777,0,3.0,0,0,0,0,0.0,0,0,0,0,77,3,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,3,2,4,66.67,0,10,7,70.0,5,38,6,5,39,56.52,43,213,231,444,113.9,6,0,551,11,3,0,Fatih Aksoy,Alanyaspor,827922,6362,turkey,2526,20260428
3,5,14.29,40,9,52.94,53,71,124,81.05,10,71.43,4,10,0,0,0,0,23,1,0,1,0,19,8,0,0,1,5,15,0,0,0.41,0.19,2,0,0.0,0,0,0,7,5,2,0,0,,18,62.07,0,0,0,29,4,3,0,4,417,0,1.0,0,0,0,0,0.0,0,0,0,0,84,2,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,2,40.0,0,11,8,72.73,3,9,5,35,28,65.12,17,69,84,153,53.6,1,0,298,5,2,0,Muharrem Cinan,Kocaelispor,957582,3065,turkey,2526,20260428
1,0,0.0,5,1,100.0,8,8,16,84.21,0,0.0,1,2,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0.45,0.14,1,0,0.0,0,0,0,1,1,0,0,0,,4,80.0,0,0,0,3,0,0,0,0,48,1,0.0,0,0,0,0,0.0,0,0,0,0,7,2,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,50.0,0,2,2,100.0,0,1,2,1,4,66.67,1,11,8,19,13.4,1,0,28,1,0,0,Arbnor Muja,Samsunspor,890695,3053,turkey,2526,20260428
21,0,0.0,79,24,58.54,175,266,441,85.8,8,34.78,15,20,0,0,0,0,69,2,0,2,1,15,20,0,0,11,10,62,0,1,0.91,0.11,21,0,0.0,0,0,0,17,16,1,0,0,,57,54.81,0,0,0,73,15,9,0,13,1169,0,2.0,0,1,0,0,0.0,0,0,0,0,118,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,0,10,52.63,0,19,11,57.89,8,37,19,5,65,51.18,41,225,289,514,134.0,3,0,674,29,4,0,Ogün Özçiçek,Gaziantep FK,859783,5138,turkey,2526,20260428
15,1,100.0,37,16,41.03,118,175,293,84.2,17,58.62,12,19,0,0,0,0,46,0,0,0,1,25,15,0,0,4,7,48,0,0,0.16,0.06,23,0,0.0,0,0,0,11,11,0,0,0,,36,50.0,0,0,0,55,13,2,0,8,681,0,5.0,0,0,0,0,0.0,0,0,0,0,68,1,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,1,3,60.0,0,26,18,69.23,2,28,5,1,53,52.48,39,158,190,348,100.5,3,1,477,7,4,0,Yunus Emre Çift,Samsunspor,1063325,3053,turkey,2526,20260428
20,32,31.68,137,19,48.72,239,170,409,78.96,1,5.56,17,28,5,0,0,0,82,7,4,9,0,10,28,0,0,20,16,115,0,1,4.25,2.14,19,0,0.0,0,0,5,32,30,2,0,0,,93,48.69,0,0,2,109,15,36,0,25,1926,1,0.0,0,0,0,0,0.0,0,0,0,0,300,11,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,2,13,10,11,3,43,48.31,0,30,17,56.67,36,49,89,101,94,44.98,39,312,206,518,187.5,23,1,939,20,2,0,Göktan Gürpüz,Gençlerbirliği,997007,7802,turkey,2526,20260428
19,8,23.53,115,21,43.75,214,190,404,83.82,4,50.0,4,17,3,0,0,0,50,3,1,3,0,10,17,0,0,10,8,42,1,0,1.62,0.75,15,0,16.67,0,1,4,22,21,1,1,0,,20,34.48,0,0,1,78,10,20,1,11,1017,3,3.0,0,0,0,0,0.0,0,0,0,0,139,6,0,6.69,0,0,0,0,0,0,0,0,1017.0,0.0,0,2,4,1,2,5,50.0,0,6,2,33.33,20,40,10,34,24,36.36,48,275,207,482,113.8,6,0,635,9,4,0,Daniel Johnson,Fatih Karagümrük,291237,4954,turkey,2526,20260428
4,0,0.0,21,3,50.0,52,76,128,85.33,5,55.56,4,16,1,0,0,0,19,1,0,2,0,10,14,0,0,0,6,16,0,0,0.77,0.31,3,0,0.0,0,0,1,4,4,0,0,0,,12,50.0,0,0,0,22,3,4,0,3,312,0,2.0,0,0,0,0,0.0,0,0,0,0,30,2,0,6.69,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,1,0,0.0,0,9,6,66.67,4,6,3,1,17,51.52,6,69,81,150,93.7,5,0,195,3,1,0,Onur Ergün,Başakşehir FK,893009,3086,turkey,2526,20260428
